high,low,open,close,first_volume,second_volume
10.56906049,10.51050044,10.51050044,10.52000021,6886.101779,654.5116418
10.54620849,10.5200002,10.54620849,10.5200002,943.0991982,89.64813525
10.55423378,10.52000013,10.55292372,10.55423378,1011.241923,95.82093188
10.5617448,10.52000013,10.55423378,10.52000013,58.30863219,5.53533479
10.52100008,10.52000013,10.521,10.52100005,239.3291456,22.74777058
10.52100005,10.52100003,10.52100004,10.52100003,43.84886748,4.16774711
10.56389845,10.52100003,10.52100003,10.52100007,236.8077398,22.49945688
10.53100001,10.522,10.522,10.53100001,65.81825904,6.25129473
10.59618109,10.53100003,10.5642714,10.57755272,439.2878027,41.51476507
10.5899668,10.54450596,10.57755272,10.58996588,573.273003,54.20030566
10.58996766,10.5445059,10.58996587,10.5445059,64.98663843,6.15924455
10.54613773,10.522,10.54613769,10.54613772,119.7174452,11.36932046
10.57000007,10.52300006,10.54613772,10.57000006,3041.446686,287.7545994
10.57000007,10.52300001,10.52300011,10.57000007,159.3711346,15.09161808
10.57000007,10.52500006,10.52500008,10.57,395.5196936,37.43273752
10.57,10.52100003,10.52600007,10.55100004,298.9950572,28.35792819
10.60000006,10.52100003,10.56999997,10.55858515,6906.712519,652.9394733
10.61831645,10.58054547,10.58815006,10.58054548,310.0988287,29.27307911
10.61531601,10.57620006,10.58054548,10.59,89.14243561,8.41578487
10.615316,10.59,10.59,10.61531501,445.5594285,42.03232867
10.59000012,10.5900001,10.59000011,10.59000012,301.474936,28.46788789
10.61531487,10.5762,10.59000011,10.5762,722.3149785,68.24041696
10.61531601,10.5762,10.61531496,10.61531601,229.7943747,21.71373504
10.61531601,10.57620002,10.57620002,10.61531601,22.81975199,2.15506238
10.64567118,10.5762,10.57620017,10.64567118,1202.014138,113.0085866
10.699999,10.61800013,10.64567117,10.69999899,44799.88544,4191.552864
10.699999,10.63954913,10.69999898,10.699999,41812.08561,3907.975062
10.699999,10.635799,10.699998,10.699999,32445.52149,3040.067419
10.74,10.64301705,10.69,10.72,20757.86296,1934.5821
10.71851999,10.6455,10.71851999,10.66450002,653.878999,61.21685382
10.73018008,10.64550005,10.67210729,10.71,3278.443284,306.2442529
10.8,10.67000003,10.71,10.77633511,18285.00957,1699.290478
10.8126849,10.75868587,10.79879999,10.8126849,6501.875497,602.2066883
10.82,10.75928579,10.79270357,10.79999999,4756.606038,441.2790055
10.79999999,10.73410658,10.78000002,10.79978157,1076.39698,99.98983712
10.82,10.73410658,10.73410661,10.78005535,3666.924316,340.0397326
10.81,10.73141691,10.81,10.73141691,470.3772768,43.58726867
10.76938281,10.72,10.7300017,10.76938281,1238.320428,115.4386297
10.791,10.72000049,10.74929495,10.79,464.018622,43.06953665
10.79000001,10.72000002,10.7458589,10.72000091,365.6165515,33.98199587
10.77689266,10.72000091,10.76100862,10.76948362,877.5859795,81.64391447
10.8,10.7200009,10.72000091,10.8,365.8497528,33.97411183
10.79253919,10.725,10.76222809,10.79253919,976.8459117,90.71129907
10.80999999,10.725,10.79497771,10.73196927,3723.768903,345.3597651
10.78594331,10.72000179,10.73196951,10.72000334,4851.269379,451.9003376
10.77,10.7200009,10.76999999,10.7200009,4795.6884,447.3238607
10.76999501,10.7200009,10.76999501,10.7200009,75.07690951,7.00304531
10.76510993,10.7200009,10.72000091,10.7200009,1952.926361,182.1725505
10.76510999,10.69,10.7200009,10.69,611.3716133,57.02476701
10.745956,10.62896802,10.72,10.73409884,2667.148665,249.2363062
10.71465248,10.6,10.68042833,10.68435845,2968.209136,279.5291525
10.71753449,10.600946,10.600946,10.71753449,477.7265003,44.7433606
10.74510977,10.67405684,10.71753449,10.71077644,1680.338987,156.8027547
10.77235161,10.62000707,10.71077644,10.68104488,3140.745526,293.4836526
10.73380737,10.65253059,10.69840657,10.65373164,1749.543002,163.8276699
10.74113187,10.65165932,10.65928313,10.70790541,294.2219638,27.50174905
10.74999999,10.681,10.70790541,10.74999998,101.4351701,9.46268694
10.74999857,10.681,10.74,10.68100001,65.3357966,6.10553763
10.7,10.66,10.681,10.7,2147.5361,201.118755
10.72715917,10.66,10.68859196,10.66,360.7710743,33.81210811
10.69999999,10.68,10.68,10.68,1041.768273,97.36719982
10.70132541,10.63,10.68,10.63,1132.993834,106.0871502
10.68804452,10.63,10.63000004,10.68804452,237.4592058,22.25463642
10.68804165,10.61,10.63,10.61001001,2839.637454,267.3253718
10.65,10.56778684,10.61001002,10.56778684,5019.989373,473.1994406
10.625,10.56778691,10.60999993,10.568,1568.375822,147.6807631
10.65,10.568,10.568,10.64376719,8347.711995,785.9888095
10.65,10.6381992,10.65,10.64197337,34.36047762,3.22791532
10.65,10.61651457,10.63289467,10.61651457,71.65812733,6.7432194
10.73006433,10.61651457,10.6180323,10.73006433,15536.66591,1451.31385
10.77,10.70311493,10.70932325,10.76942801,3345.112018,311.3773167
10.80899997,10.75974149,10.76942801,10.80899997,11732.70359,1087.158578
10.81,10.7782199,10.80899997,10.7782199,3905.280803,361.2912833
10.81,10.76105678,10.7782199,10.76105679,1338.51754,124.0484756
10.82,10.76105907,10.81,10.80000001,1568.953992,145.2346364
10.82691,10.78000001,10.79836,10.79000004,2910.803737,269.3564836
10.85,10.8,10.8,10.83,1574.705371,145.4771286
10.84999999,10.769,10.84999999,10.769,13.51327335,1.24587318
10.83999979,10.75886151,10.80039372,10.82210288,193.8023319,17.91098138
10.82210288,10.821,10.821,10.821,861.6162984,79.6244031
10.822,10.74099166,10.821,10.78337931,4796.541129,443.7440352
10.82,10.78337931,10.7999,10.81,1230.136667,113.8051372
10.82,10.8,10.81,10.81,2449.426675,226.3855269
10.821,10.8,10.81,10.804,3264.737257,301.7512747
10.871718,10.804,10.821,10.8430318,8320.780516,767.8188228
10.87171797,10.84018265,10.87171797,10.84018265,81.60493415,7.51907197
10.91004668,10.80400002,10.83759362,10.9090909,6363.314967,585.1710702
10.97999999,10.88926896,10.9090909,10.97999999,4273.456137,390.6556157
11.0776335,10.95804,10.98,11.06,27835.30723,2525.608378
11.17498989,11.04800008,11.06000001,11.17498987,5828.299024,524.9566915
11.17682655,11.08000009,11.17498989,11.17682655,7751.04685,695.6567517
11.17682663,11.08227274,11.092,11.13000317,1045.448261,93.75876389
11.18999998,11.02337471,11.131,11.02337472,1336.492738,120.9839951
11.17671264,11.023381,11.02338101,11.15,3074.479709,277.8720617
11.2,11.12185718,11.14,11.14876638,3445.421648,308.1996142
11.25,11.08790098,11.14,11.167333,9005.823935,805.0886687
11.30000001,11.16983512,11.25,11.3,3394.879951,300.8956416
11.3,11.14184666,11.3,11.14185084,10141.35721,905.2184869
11.21,11.14485244,11.20705121,11.20999992,588.792335,52.5995486
11.183916,11.05061829,11.15344224,11.18391599,2570.149764,231.2905932
11.15,11.07360213,11.11506959,11.07716406,9038.454784,815.6267285
11.20087745,11.10792045,11.15,11.15296609,2565.905394,230.1394653
11.2,11.15296608,11.15296608,11.2,613.6593954,54.83908832
11.2,11.17000001,11.2,11.171,5163.039139,462.043016
11.19999999,11.17,11.17000006,11.1711,2261.565573,202.1975155
11.21343829,11.17,11.19999999,11.21343829,3273.752671,292.2521622
11.27,11.22127152,11.22127152,11.22439909,342.7364389,30.44826865
11.27100001,11.19724349,11.2236472,11.21467124,2657.570178,236.6038869
11.26143784,11.18940307,11.22601665,11.2250326,12682.26114,1131.789701
11.23956978,11.17000035,11.2250326,11.20000083,2896.291588,258.4899937
11.28999999,11.20000082,11.20000083,11.20000206,12626.51039,1124.808429
11.25999982,11.20000081,11.25999982,11.20000081,202.3958542,18.04529514
11.23702175,11.17000186,11.20000081,11.17182035,1602.502438,143.0850809
11.19999999,11.16715465,11.17182051,11.19999999,4864.844172,435.1802919
11.30872502,11.17675369,11.1767537,11.30835847,4756.435734,421.8743067
11.37863355,11.28730129,11.30835847,11.33710771,10598.01847,937.3203087
11.37863355,11.29909686,11.37863351,11.30883882,3221.343767,284.5608382
11.37863356,11.29909714,11.29909758,11.3570028,6063.950981,534.2123623
11.3569928,11.29999999,11.35699278,11.35698274,6579.364708,582.2000768
11.36,11.3,11.35698273,11.32,2286.073846,201.5624942
11.36999999,11.32,11.32,11.325,805.7299011,71.10127128
11.36999999,11.305,11.325,11.30500001,1467.119317,129.5803107
11.36,11.30620174,11.35879943,11.36,1063.631472,93.83950441
11.36999999,11.315,11.36,11.315001,4873.28491,430.258788
11.34,11.315,11.32,11.33999999,2106.696794,185.8570794
11.3599999,11.2645666,11.28999999,11.26500022,2960.030536,261.1850919
11.33092179,11.26597055,11.30081263,11.33092179,615.9025543,54.59609726
11.30392179,11.26456585,11.28092181,11.29999999,1572.872877,139.3881434
11.30392176,11.227905,11.29999999,11.25523,1341.054926,119.0538904
11.3039217,11.24736661,11.25523,11.25794179,460.0636269,40.87106737
11.33092179,11.2194,11.25794179,11.30843832,7915.216808,702.0335986
11.35,11.22592288,11.31500102,11.22592288,8896.218965,786.023456
11.35692992,11.3060697,11.34999999,11.35,6936.423451,611.142926
11.355,11.35,11.35,11.35,6499.435282,572.6275123
11.355,11.28191005,11.35,11.34240764,7803.550316,690.55777
11.35170974,11.28191022,11.28191022,11.28191457,74.78382072,6.62627074
11.34595561,11.25927873,11.2900002,11.25927873,3156.209273,279.4485678
11.25502209,11.255,11.25502209,11.25500001,316.7565001,28.14362177
11.2684179,11.255,11.255,11.2684179,811.4098473,72.09320127
11.34999996,11.255,11.2684179,11.34999996,1242.74257,109.7021163
11.34999996,11.27705182,11.34999995,11.34999994,696.0735145,61.44930782
11.34990006,11.28655799,11.3,11.34990006,702.0334868,61.88821229
11.34999996,11.27705184,11.28800062,11.3499,182.8306069,16.15619842
11.34989999,11.27705181,11.32022969,11.32597657,142.8469539,12.64425391
11.32497657,11.27705181,11.3,11.27705181,48.63230684,4.30479421
11.27705182,11.27705181,11.27705181,11.27705182,52.09178818,4.61927364
11.3,11.27705181,11.27705182,11.3,27.49292474,2.43455356
11.3,11.255,11.27705181,11.29999999,1097.106688,97.14215555
11.29999999,11.255,11.29999999,11.255,361.728262,32.12198916
11.29848393,11.255,11.255,11.255,346.6870669,30.74467365
11.265,11.21940001,11.255,11.21940001,1690.349535,150.3874901
11.22400001,11.19309751,11.21940002,11.218,2581.637106,230.2664819
11.218,11.19319755,11.19319755,11.21,1061.601187,94.74397867
11.25,11.17042346,11.21,11.1751,1072.257713,95.63487025
11.255,11.17500003,11.17500003,11.21879496,1552.727948,138.1071793
11.2476495,11.20141961,11.21706439,11.20141963,154.1446943,13.74198209
11.26999189,11.21315959,11.2476495,11.26999189,1469.425536,130.5592439
11.26599803,11.22345779,11.24356748,11.22345779,150.7338836,13.4187266
11.22284486,11.17817623,11.20323343,11.18917624,6010.083593,537.6429385
11.22,11.17201002,11.17817623,11.22,561.3500938,50.14244239
11.21103596,11.16104667,11.17727604,11.21103596,1389.075447,124.4047433
11.2,11.16104667,11.16104669,11.2,436.1086628,39.05743886
11.19999699,11.05759899,11.16104668,11.19999699,12154.08651,1095.804634
11.205,11.1575303,11.1575303,11.205,12214.15151,1090.172089
11.25,11.2,11.20499999,11.20000999,1215.132227,108.4720671
11.25041405,11.20001004,11.24999935,11.20001004,218.5889481,19.46378583
11.23,11.2,11.20001005,11.2250779,89.24317204,7.96739947
11.25512639,11.2,11.2,11.2417563,1145.445569,102.2406558
11.20812461,11.2,11.20175646,11.2,22074.69533,1970.800181
11.2,11.15,11.2,11.15,858.1080203,76.68971662
11.15000001,11.068002,11.15000001,11.0768,5073.857471,457.8494319
11.12092727,11.0675252,11.0768,11.09452096,2730.304903,246.5875633
11.13,11.04154254,11.121,11.04154254,4791.201345,432.0054567
11.11182517,11.04154254,11.08,11.06751131,950.7987221,85.78706125
11.13,11.06761252,11.11250131,11.09194877,265.5276365,23.87685784
11.13,11.06323267,11.09194877,11.13,789.2357859,71.24259479
11.20066167,11.10000001,11.13,11.176156,1356.589876,121.6319909
11.176156,11.12538507,11.176156,11.15963576,95.75362934,8.58011699
11.17778324,11.04155555,11.13939688,11.12487846,1657.288811,149.7137759
11.13462718,11.12599088,11.12600087,11.13462718,56.21034461,5.051644
11.19508704,11.1304929,11.18965567,11.19508704,57.08003949,5.11961822
11.2,11.16179685,11.16179686,11.2,62.73615653,5.62033076
11.16179687,11.12102448,11.16179687,11.12102448,929.7665832,83.38831805
11.16179687,11.12102454,11.12102454,11.13,577.1669626,51.8952672
11.13,11.09692038,11.13,11.11,121.9696796,10.97907505
11.21667757,11.1100777,11.1100777,11.21667757,579.4904854,51.94365278
11.22876763,11.13779958,11.22447548,11.13779958,91.36008655,8.15704979
11.2005,11.15,11.15,11.2,55.48955097,4.96078177
11.2384499,11.2,11.2,11.20670761,380.7167517,33.96307192
11.23915733,11.149,11.17699026,11.149,1051.951435,93.93812039
11.149,11.149,11.149,11.149,12.98554422,1.16472726
11.24999706,11.149,11.15000002,11.16673553,368.052048,32.87745882
11.20023065,11.149,11.16673553,11.20023065,541.8588145,48.52965901
11.20023065,11.19,11.20023065,11.19,711.3831038,63.5187503
11.23375458,11.19,11.19,11.23375458,53.5343785,4.78205375
11.25,11.19,11.23375458,11.21,1774.940398,158.0488328
11.24988629,11.21,11.24988629,11.21,144.3049229,12.87282228
11.21000002,11.21,11.21000001,11.21000001,119.4342256,10.65425741
11.24999999,11.20999999,11.21000001,11.22000002,164.0617163,14.62455073
11.2672,11.22000001,11.24999999,11.22000001,119.4645465,10.641132
11.2672,11.22000001,11.26719999,11.22000002,3660.475055,325.0726141
11.25999999,11.13779958,11.25999999,11.13779959,2562.088557,228.6177156
11.18116502,11.12000061,11.13779959,11.15959889,191.3465231,17.13227959
11.25877658,11.18439535,11.19162682,11.25877658,111.9039991,9.97593608
11.26,11.22751253,11.24621993,11.22751253,203.6143849,18.12934611
11.24620883,11.14563373,11.22751261,11.14563373,271.6234859,24.19659474
11.21690003,11.15000002,11.20652943,11.17494978,184.052989,16.43420338
11.19664694,11.1749498,11.17494981,11.19664694,44.10809685,3.942545
11.22751244,11.16366589,11.21243825,11.17205699,619.09719,55.2703188
11.25,11.18709023,11.22656409,11.25,2188.384459,194.7303003
11.245,11.16014738,11.22379321,11.17947416,1211.20888,107.7738647
11.237,11.16014738,11.18461298,11.19000001,136.5284432,12.19763119
11.259,11.19000001,11.19000001,11.259,1084.652968,96.51485727
11.259,11.19000002,11.259,11.19000002,218.7326538,19.49017641
11.27,11.19000027,11.19000027,11.22172369,1303.231937,115.8304958
11.31492092,11.191,11.19164895,11.28194525,8605.060481,761.0895764
11.32171202,11.25405999,11.28416124,11.25405999,1393.022596,123.3386496
11.28,11.2,11.25405975,11.26000001,1514.269068,134.6139419
11.26078404,11.2079603,11.26078404,11.2079603,228.9176546,20.3805915
11.27983898,11.21465495,11.21465495,11.22747306,462.7783644,41.23305086
11.27983897,11.22747306,11.22747306,11.22747307,50.78863773,4.5201175
11.27983896,11.22747307,11.22747307,11.279,253.541068,22.50979483
11.279,11.2231048,11.23461949,11.22310481,250.0622309,22.26561372
11.28,11.22310481,11.22310481,11.28,980.7102428,87.12754003
11.28468071,11.28,11.28,11.28,290.8251578,25.77958308
11.3,11.231,11.28,11.3,2227.438334,197.6025545
11.311,11.24000106,11.24004798,11.311,107.7363761,9.55301903
11.33999999,11.31100001,11.31100001,11.31476045,383.7478198,33.86029777
11.31100002,11.25000001,11.31100002,11.25000001,155.1412344,13.72952847
11.3176062,11.256,11.25744979,11.3035862,208.1363291,18.48431781
11.31605599,11.256,11.256,11.31605599,107.0110376,9.48900468
11.323706,11.256,11.31605599,11.28671641,137.8857747,12.19466633
11.28671641,11.25,11.265,11.25,1040.361555,92.43552019
11.34155255,11.25,11.25,11.26396315,1371.343166,121.1775657
11.32,11.2958,11.31999998,11.32,680.4886023,60.18013176
11.34155255,11.2958,11.2958,11.29580001,660.0714971,58.31278639
11.34569758,11.27,11.34155255,11.28416193,2360.898544,208.624257
11.34569686,11.28644781,11.34569686,11.2925929,50.80341162,4.49426221
11.32093041,11.27837401,11.28947183,11.27837401,135.363225,11.98738966
11.33930427,11.27000002,11.27837401,11.33930427,5600.792154,494.6902689
11.34401434,11.27,11.30752052,11.2815,412.7940427,36.52492919
11.32787763,11.27000001,11.2815,11.32787763,6135.225339,543.2605457
11.35,11.27500168,11.32000001,11.35,4085.677646,360.2103019
11.4,11.30621384,11.30621384,11.39991111,4733.835261,416.2290669
11.4,11.3346998,11.39991111,11.3346998,1282.087072,112.5387976
11.41,11.32517018,11.32993571,11.37000001,1939.11704,170.1284869
11.477,11.371,11.40999999,11.43682031,2746.318757,239.8063998
11.49953538,11.41373038,11.43682087,11.41792253,12441.45751,1086.459368
11.49,11.40506653,11.41792315,11.40506653,3496.096342,304.3660456
11.44,11.40416283,11.40506653,11.43999999,1046.885647,91.52958646
11.43999999,11.40416574,11.42001588,11.41000458,932.2738853,81.66271339
11.45962161,11.39233769,11.41000678,11.41000267,321.7312088,28.18841572
11.46,11.41000326,11.41000326,11.45931111,183.0522657,15.97966023
11.4400084,11.39234088,11.41001079,11.40000194,1888.11872,165.2949586
11.44000841,11.3925109,11.40000905,11.44000841,119.3341061,10.46217603
11.44210969,11.39124004,11.4,11.39124109,565.4361878,49.43022612
11.43999666,11.39124007,11.39124009,11.39124007,175.734001,15.39384056
11.41999999,11.37,11.39124008,11.41999998,574.0985202,50.29131009
11.4199999,11.37000001,11.4199999,11.38000015,2087.600505,183.0938423
11.46118273,11.38000003,11.38000003,11.43863398,7633.016708,667.7653454
11.4794,11.40000823,11.43112487,11.4794,1328.192578,116.1011774
11.4796216,11.43713694,11.44978184,11.43713694,808.0872011,70.50915818
11.47388177,11.40000002,11.436,11.45063329,5899.364823,517.0958776
11.41,11.40001066,11.40001066,11.40563753,119.7571261,10.50305338
11.45010127,11.40457844,11.40518488,11.44999681,3975.226444,347.9198152
11.46351065,11.41691719,11.43360785,11.41759353,7853.191216,686.8472006
11.4635057,11.40000169,11.41759354,11.40000439,131.6149197,11.53407074
11.44378606,11.39987735,11.40000657,11.39987824,3900.79822,342.159223
11.44296375,11.3998764,11.3998813,11.3998764,673.1058807,59.04299996
11.4454,11.39987699,11.4,11.4,85.48703922,7.49827942
11.4454,11.3998764,11.41000001,11.432,677.0155353,59.18448948
11.44170488,11.37001447,11.4,11.37001687,5361.877775,469.1458875
11.44,11.37010219,11.42686695,11.37851011,942.165889,82.79535968
11.42,11.37610286,11.37851047,11.38509589,198.5302056,17.44072008
11.42,11.38509445,11.38510518,11.42,137.0684005,12.03652483
11.42,11.38509277,11.38509632,11.38510058,61.46334144,5.39502665
11.43059407,11.38509277,11.42,11.43059407,978.6676838,85.64012105
11.4306386,11.3850932,11.43063223,11.43,53.46692833,4.68480542
11.43156879,11.3857127,11.38602614,11.42022762,1109.930436,97.12502097
11.444,11.40880412,11.41467444,11.40880412,238.8563541,20.90991389
11.45,11.40525607,11.444,11.45,1228.395991,107.4343242
11.45,11.4251483,11.45,11.45,1065.463538,93.08830326
11.49,11.43151124,11.45767378,11.49,7643.872216,666.2137591
11.5,11.47507476,11.49,11.48284319,1042.950677,90.7061489
11.5,11.47990883,11.48284319,11.47990883,1190.387946,103.5261268
11.485,11.44110277,11.47,11.485,859.8557483,75.08204894
11.49279389,11.42579715,11.43964088,11.46434952,446.6147648,38.96300124
11.5,11.4331809,11.46434646,11.4562838,4563.869276,397.1669527
11.53687242,11.4548319,11.45681028,11.53687242,3703.959902,321.8799356
11.53999947,11.51,11.51,11.51000009,1927.930285,167.1122788
11.539999,11.51,11.51000018,11.51000009,141.3692247,12.25543081
11.53040009,11.46161786,11.51000018,11.46161866,2013.407587,175.4901935
11.5,11.46161987,11.481784,11.46162073,302.3334326,26.31037945
11.5072,11.46162073,11.50583693,11.46162112,327.135135,28.43909805
11.5072,11.43,11.5072,11.43,7840.089317,684.2055982
11.44,11.4,11.425,11.40000011,1295.616632,113.4516912
11.44,11.0744,11.44,11.149,41175.03087,3667.09484
11.21,11.11,11.111,11.21,6796.296161,609.9870413
11.21,11.12,11.1300001,11.18121085,5461.107898,489.3980025
11.2099999,11.11,11.18121085,11.16670207,8907.619811,798.1304471
11.18718946,11.11,11.16670207,11.1101,3663.184136,329.6492996
11.209,11.1100001,11.16635359,11.1999001,1523.407746,136.048663
11.22600015,11.13516113,11.1999001,11.14,2588.815933,231.1179115
11.22934082,11.12000072,11.13516092,11.13516073,383.3111382,34.37633677
11.13888304,10.9692,11.13516073,11.095,17457.26279,1579.563485
11.191,11.095,11.095,11.14909534,2804.097951,251.1047272
11.19099999,11.13336013,11.14028048,11.13963503,83.18305883,7.46354018
11.21,11.12739275,11.13884271,11.16565789,569.7279049,51.00218146
11.21,11.07175579,11.20999958,11.16658311,1182.67074,105.8262956
11.21,11.17324487,11.20999663,11.18001003,867.947185,77.51978357
11.21,11.18001,11.18001003,11.1900011,1782.376013,159.3947975
11.26396315,11.20999999,11.20999999,11.22521875,1413.997247,125.9044149
11.299,11.2172631,11.2172631,11.299,468.1165145,41.48887487
11.299999,11.25709995,11.299,11.25709996,94.2324496,8.3587594
11.37123915,11.25300109,11.25300118,11.36665751,3408.13709,300.7523723
11.36074833,11.28,11.28200829,11.34852521,192.3693386,17.03134927
11.34668239,11.28,11.29178257,11.34668239,4481.580155,396.7773589
11.40173861,11.28477937,11.28477937,11.34147062,1379.936711,121.2811567
11.40173851,11.33935617,11.40173851,11.34000003,88.324357,7.77782374
11.41671826,11.3304947,11.37,11.33786446,2164.126008,189.8115703
11.42999998,11.381,11.381,11.381,490.0061269,42.97471173
11.39929746,11.33090168,11.381,11.3359376,342.1298578,30.08819112
11.36899999,11.33049471,11.33049471,11.366,490.9671795,43.21555443
11.36635559,11.33049471,11.33090168,11.33049471,39.8022432,3.51278701
11.4543138,11.3304245,11.3304947,11.44320282,6548.17817,573.9926675
11.44320264,11.35077095,11.44320264,11.35077095,173.2778222,15.20690228
11.4075248,11.35077096,11.4075248,11.35077097,58.51526056,5.15429842
11.35902291,11.30002,11.34378561,11.30002,4968.968588,439.5344303
11.32078499,11.30002,11.32078499,11.30002,71.10451781,6.28866522
11.40078492,11.30002,11.31902,11.40078492,290.5449275,25.67688875
11.40078502,11.35,11.40078492,11.35,288.1152854,25.29405395
11.40078499,11.32091242,11.35,11.32091242,237.5880969,20.91020401
11.3926659,11.30002,11.37751698,11.38809952,703.6458426,62.23312467
11.3999999,11.33434878,11.39133107,11.3999999,208.8038384,18.32434123
11.40217338,11.36107268,11.4,11.36107268,1551.583405,136.140769
11.45999999,11.36721559,11.40217338,11.44999988,2006.662115,176.1920456
11.5,11.44999988,11.44999988,11.44999988,8190.034394,712.8891366
11.47010619,11.323,11.44999988,11.323,2081.413277,181.9158012
11.4493359,11.32300036,11.44,11.39742835,2713.134363,237.5369496
11.43047059,11.35460477,11.39742835,11.40115015,214.3722108,18.78941126
11.44199147,11.34242175,11.40084291,11.4,3277.987612,287.5418481
11.4,11.33064585,11.39454,11.36759245,451.5570457,39.69876011
11.37170797,11.30002,11.33064585,11.32086791,4434.685175,390.7746447
11.36411931,11.28,11.32086791,11.31761772,3310.522004,292.9395657
11.34400243,11.18699901,11.28001,11.3335961,3552.202723,315.561024
11.33359613,11.25314425,11.33359611,11.32694226,369.7425148,32.6767776
11.34599333,11.26122036,11.29,11.30529591,140.7492541,12.45746849
11.39708265,11.29780006,11.30529591,11.39708265,1068.050558,94.11150322
11.39708226,11.29780006,11.39708225,11.29780006,2951.250876,259.0833627
11.3729887,11.29780006,11.32152263,11.29780006,122.8539026,10.83509494
11.32688479,11.18831651,11.32688479,11.32066313,1505.069216,133.7793398
11.32066313,11.24459581,11.27180351,11.2623292,1423.819502,126.5413653
11.32066312,11.25,11.29107201,11.32066312,69.45180145,6.14612834
11.33632558,11.13119987,11.32066312,11.21176711,29662.36611,2642.771226
11.26234244,11,11.20870697,11.03000019,18310.71798,1648.16307
11.067,10.69000001,11.03000029,10.77000097,88306.3056,8149.576767
10.85561855,10.5,10.82385041,10.6234675,45046.60035,4214.526952
10.74893365,10.399999,10.62346776,10.63357017,45954.94447,4365.331003
10.74427003,10.5,10.74275971,10.5,34251.68367,3220.995449
10.87515384,10.59295781,10.64618876,10.87515384,17027.73773,1579.333116
10.85768966,10.67514734,10.83107634,10.81037698,6477.997523,602.087573
10.89597321,10.78918417,10.81037698,10.89597321,2944.712339,271.4804006
10.89597321,10.58733115,10.89597321,10.70708346,19000.56136,1760.302787
10.70700762,10.53913177,10.58733115,10.70700762,856.801476,80.28935842
10.79476976,10.70000204,10.70700762,10.70045275,3522.852274,326.9907427
10.79999999,10.69301212,10.73403268,10.69301222,2104.714342,195.0509437
10.79881475,10.68036251,10.77463923,10.68036251,368.6907125,34.41705469
10.68036252,10.49295827,10.68036252,10.53533135,18100.58662,1715.713549
10.62811111,10.50018817,10.591,10.55142777,2479.71293,233.8278426
10.76710803,10.54077731,10.5514259,10.76710803,4599.385229,428.6324865
10.9,10.71327319,10.7132732,10.79964967,6259.516251,578.4442491
10.8619975,10.75837844,10.79964967,10.77317039,266.1078477,24.61688591
10.9359999,10.77317006,10.84278642,10.925,3291.657882,302.0078082
10.945,10.85146469,10.90657563,10.93599989,4306.140467,393.7537007
10.95303216,10.93599989,10.945,10.94755562,13368.9859,1222.351787
10.95303216,10.93599989,10.93599989,10.95303216,8086.529369,739.4256008
10.95303216,10.93599989,10.943,10.94000001,1482.785794,135.4428274
10.955,10.93599989,10.95393178,10.93599989,28510.10458,2606.500392
10.955,10.83109492,10.95499999,10.84,887.8370383,81.56553198
10.8785693,10.81382529,10.85251769,10.85382539,3968.922712,366.4653933
10.85382539,10.77,10.85382539,10.77,508.7163398,47.13450714
10.88,10.77000011,10.77000011,10.79398325,1155.07323,106.7654928
10.88,10.79398325,10.88,10.87999999,189.6836351,17.45766735
10.93784106,10.80332351,10.87999999,10.93509691,206.1145193,18.98702862
10.955,10.85275886,10.88042142,10.955,373.9336791,34.25985815
10.955,10.851,10.95499999,10.94310201,186.1150072,17.03328072
10.95,10.851,10.88681305,10.95,100.7101286,9.22138354
10.955,10.83334963,10.95213393,10.954,257.4918991,23.58512475
10.95399988,10.77,10.89923,10.81876948,1282.412726,118.3419217
10.93580923,10.82,10.84599843,10.89623108,607.7978945,56.07065066
10.89453358,10.79215418,10.82,10.79215418,99.31281739,9.13911023
10.95,10.7975851,10.89043185,10.85925753,270.8128481,24.89597657
10.94291093,10.82589162,10.94291093,10.82589162,1900.499479,175.3445258
10.86940963,10.77,10.82589162,10.84468,2007.623436,185.9839599
10.88128785,10.8,10.8000001,10.81,174.8885253,16.17172756
10.90360348,10.77000001,10.84419064,10.90360348,1577.175772,144.7535788
10.91999906,10.84422176,10.90591206,10.8648001,1123.289576,102.9292405
10.94999999,10.8057206,10.81881477,10.909,4350.774569,397.5337869
10.94999999,10.86226894,10.909,10.88028591,534.6428881,48.95086065
10.95,10.82390975,10.85720492,10.90000002,419.6944002,38.43898025
10.96134753,10.9,10.90200982,10.96134753,5470.19054,500.9053132
10.99522361,10.90432412,10.96134753,10.98,154.1234175,14.04817824
10.96,10.9,10.94024749,10.90000001,3812.903843,347.9799187
10.95391151,10.88,10.9,10.92,1351.94834,124.115667
10.9849148,10.88000064,10.92,10.9,2757.057884,252.7453703
10.96777552,10.88,10.88957676,10.9,236.0106275,21.62873433
11.05,10.90000002,10.90000002,11.05,14088.69446,1280.323675
11.1,11.044475,11.05,11.1,6496.136692,586.2389354
11.18,11.08,11.10000009,11.08,30960.64253,2781.17518
11.08000009,11.04447668,11.08000001,11.08,2313.261048,208.7794927
11.11830234,11.04463775,11.07999999,11.11830234,213.4291332,19.26058159
11.23599998,11.12220814,11.12220814,11.15016271,8055.662484,718.7916962
11.25,11.15039944,11.15039944,11.25,713.4277496,63.89203681
